,loss,mae,val_loss,val_mae,learning_rate
52,0.32315048575401306,0.35596174001693726,3.0219943523406982,1.348414421081543,1.9999999494757503e-05
53,0.328095406293869,0.3653748631477356,2.968433380126953,1.3363856077194214,1.9999999494757503e-05
54,0.330010324716568,0.3576209843158722,2.9564316272735596,1.3326141834259033,1.9999999494757503e-05
55,0.3336876332759857,0.3583259582519531,2.9575908184051514,1.3313426971435547,1.9999999494757503e-05
56,0.34462639689445496,0.36521628499031067,2.8602283000946045,1.3052150011062622,1.9999999494757503e-05
57,0.3198179304599762,0.3527946174144745,2.87925124168396,1.3093576431274414,1.9999999494757503e-05
58,0.28946393728256226,0.34500229358673096,2.8231894969940186,1.2957459688186646,1.9999999494757503e-05
59,0.2881941497325897,0.3413446247577667,2.728731393814087,1.2741495370864868,1.9999999494757503e-05
60,0.33480411767959595,0.36160901188850403,2.665670871734619,1.2549710273742676,1.9999999494757503e-05
61,0.3048064410686493,0.3543267250061035,2.636667251586914,1.2500488758087158,1.9999999494757503e-05
62,0.33748534321784973,0.3616396486759186,2.651714563369751,1.2547943592071533,1.9999999494757503e-05
63,0.3045899569988251,0.34209194779396057,2.6518242359161377,1.255218267440796,1.9999999494757503e-05
64,0.311296284198761,0.343864381313324,2.62616229057312,1.2500840425491333,1.9999999494757503e-05
65,0.2984500229358673,0.3334425985813141,2.5741701126098633,1.2371323108673096,1.9999999494757503e-05
66,0.2959681451320648,0.3355771601200104,2.556610107421875,1.2317867279052734,1.9999999494757503e-05
67,0.2885107100009918,0.3277289569377899,2.512331008911133,1.2194651365280151,1.9999999494757503e-05
68,0.2804867923259735,0.3305366039276123,2.498645305633545,1.2152302265167236,1.9999999494757503e-05
69,0.2811867296695709,0.3292432129383087,2.4174747467041016,1.1964869499206543,1.9999999494757503e-05
70,0.29025259613990784,0.33443233370780945,2.4336416721343994,1.2004789113998413,1.9999999494757503e-05
71,0.2963903546333313,0.3409922122955322,2.362703323364258,1.1769278049468994,1.9999999494757503e-05
72,0.2886214256286621,0.3312928080558777,2.3470211029052734,1.1723105907440186,1.9999999494757503e-05
73,0.2560567557811737,0.3128543496131897,2.3170251846313477,1.1637035608291626,1.9999999494757503e-05
74,0.24530115723609924,0.3126492500305176,2.2572805881500244,1.1460050344467163,1.9999999494757503e-05
75,0.2674732804298401,0.3298068344593048,2.241541862487793,1.1440954208374023,1.9999999494757503e-05
76,0.2599993646144867,0.31305310130119324,2.2136363983154297,1.134049892425537,1.9999999494757503e-05
77,0.25531983375549316,0.32330161333084106,2.174267053604126,1.123850703239441,1.9999999494757503e-05
78,0.24096174538135529,0.30569398403167725,2.1499085426330566,1.1159600019454956,1.9999999494757503e-05
79,0.24017184972763062,0.3082682192325592,2.130957841873169,1.1082741022109985,1.9999999494757503e-05
80,0.21741944551467896,0.30101534724235535,2.03086519241333,1.07966947555542,1.9999999494757503e-05
81,0.24310976266860962,0.30591335892677307,2.014894962310791,1.0778796672821045,1.9999999494757503e-05
82,0.20965591073036194,0.2954085171222687,1.9823455810546875,1.0681434869766235,1.9999999494757503e-05
83,0.2487805038690567,0.3109626770019531,1.9069905281066895,1.0446752309799194,1.9999999494757503e-05
84,0.2198302447795868,0.2972194254398346,1.874185562133789,1.0349856615066528,1.9999999494757503e-05
85,0.25169476866722107,0.31265729665756226,1.8535072803497314,1.0274105072021484,1.9999999494757503e-05
86,0.2115546613931656,0.2882922887802124,1.8387056589126587,1.0212854146957397,1.9999999494757503e-05
87,0.2372533679008484,0.30019792914390564,1.8376586437225342,1.0209028720855713,1.9999999494757503e-05
88,0.244949609041214,0.3195003271102905,1.8093699216842651,1.0129823684692383,1.9999999494757503e-05
89,0.2321690022945404,0.2984835207462311,1.7640444040298462,1.000009536743164,1.9999999494757503e-05
90,0.20273742079734802,0.28788602352142334,1.7781758308410645,1.0037572383880615,1.9999999494757503e-05
91,0.2160169929265976,0.2825831472873688,1.7697679996490479,1.0010014772415161,1.9999999494757503e-05
92,0.21329143643379211,0.2875477373600006,1.7475361824035645,0.9939618706703186,1.9999999494757503e-05
93,0.19503939151763916,0.27073904871940613,1.7265915870666504,0.9863575100898743,1.9999999494757503e-05
94,0.20289820432662964,0.29057881236076355,1.7329168319702148,0.9862122535705566,1.9999999494757503e-05
95,0.214387908577919,0.290740430355072,1.6875951290130615,0.9720984101295471,1.9999999494757503e-05
96,0.20835460722446442,0.2825920581817627,1.7077641487121582,0.9769276976585388,1.9999999494757503e-05
97,0.1906670480966568,0.2731364667415619,1.6872227191925049,0.9686574339866638,1.9999999494757503e-05
98,0.20220255851745605,0.2856362462043762,1.6595418453216553,0.9621278047561646,1.9999999494757503e-05
99,0.17641744017601013,0.2640190124511719,1.6209803819656372,0.9494117498397827,1.9999999494757503e-05
